gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
GSTO2,0,0.642524485,0.503,0.406,0,endothelial
HSPG2,0,0.640683289,0.274,0.135,0,endothelial
ZBTB46,0,0.639913261,0.193,0.041,0,endothelial
MATN2,0,0.639207327,0.192,0.02,0,endothelial
ARSB,0,0.638084662,0.21,0.061,0,endothelial
KIF1C,0,0.637660391,0.272,0.156,0,endothelial
ARHGAP18,0,0.637013835,0.439,0.331,0,endothelial
NEDD9,0,0.634938456,0.318,0.179,0,endothelial
PROCR,0,0.634434509,0.171,0.023,0,endothelial
PRR12,0,0.63441404,0.185,0.024,0,endothelial
SH3GLB1,0,0.633438286,0.392,0.287,0,endothelial
PLEKHO2,0,0.633096768,0.228,0.074,0,endothelial
TLNRD1,0,0.633076087,0.283,0.15,0,endothelial
ANXA11,0,0.632960552,0.507,0.413,0,endothelial
SGMS1,0,0.631852205,0.406,0.259,0,endothelial
NFAT5,0,0.63070917,0.48,0.411,0,endothelial
KMT2E,0,0.630420482,0.433,0.302,0,endothelial
DYNC1I2,0,0.623920957,0.445,0.35,0,endothelial
CD55li1,0,0.62272831,0.45,0.297,0,endothelial
KLHL4li1,0,0.622150796,0.169,0.012,0,endothelial
P2RX4,0,0.622083561,0.231,0.096,0,endothelial
PDIA3,0,0.621789736,0.633,0.556,0,endothelial
RDX,0,0.619347582,0.489,0.393,0,endothelial
HMGB2li5,0,0.618689438,0.426,0.185,0,endothelial
MAP4,0,0.618568545,0.317,0.203,0,endothelial
TCN2,0,0.617391719,0.185,0.031,0,endothelial
CDC42BPB,0,0.615034346,0.324,0.214,0,endothelial
MYO1B,0,0.610949692,0.168,0.015,0,endothelial
RNF145,0,0.610246439,0.255,0.143,0,endothelial
SNAP23li1,0,0.610137486,0.227,0.087,0,endothelial
XBP1,0,0.609370938,0.411,0.298,0,endothelial
PIEZO1,0,0.608114152,0.204,0.05,0,endothelial
SNX2,0,0.605428457,0.412,0.315,0,endothelial
HSPA1li1,0,0.605399063,0.694,0.596,0,endothelial
CD58li1,0,0.604718253,0.331,0.185,0,endothelial
DAAM1,0,0.603464732,0.269,0.16,0,endothelial
RNF217,0,0.602438636,0.278,0.176,0,endothelial
SMAD1,0,0.600927228,0.189,0.053,0,endothelial
JAK2,0,0.599470302,0.245,0.103,0,endothelial
PIM3,0,0.599222129,0.238,0.104,0,endothelial
NIPAL3,0,0.598305793,0.218,0.083,0,endothelial
SHROOM4,0,0.598304229,0.196,0.057,0,endothelial
CNKSR3li1,0,0.598270602,0.163,0.023,0,endothelial
NID1,0,0.597725259,0.208,0.041,0,endothelial
ZBTB22,0,0.597134991,0.463,0.372,0,endothelial
CDC42EP4,0,0.595440647,0.489,0.353,0,endothelial
EVI5,0,0.595431958,0.325,0.222,0,endothelial
NLRC3li1,0,0.595384188,0.872,0.878,0,endothelial
ELF2,0,0.595369825,0.419,0.327,0,endothelial
NAB1,0,0.595239266,0.362,0.274,0,endothelial
PRKD3,0,0.595153833,0.247,0.125,0,endothelial
FAM110D,0,0.593172186,0.155,0.01,0,endothelial
CYP27A1,0,0.588850196,0.18,0.027,0,endothelial
EPS15,0,0.588376406,0.348,0.236,0,endothelial
RNF125,0,0.587386804,0.267,0.115,0,endothelial
CRISPLD1,0,0.587302081,0.158,0.008,0,endothelial
RNF138,0,0.585938108,0.227,0.099,0,endothelial
PPARG,0,0.585805282,0.164,0.019,0,endothelial
ANP32B,0,0.585721731,0.479,0.421,0,endothelial
KDELR2,0,0.585671841,0.364,0.261,0,endothelial
PRICKLE1,0,0.585508699,0.172,0.019,0,endothelial
SEPTIN10li2,0,0.584164616,0.261,0.142,0,endothelial
MAP7D1,0,0.583933947,0.354,0.25,0,endothelial
HIP1,0,0.582919441,0.274,0.163,0,endothelial
ASAP2,0,0.581329337,0.185,0.037,0,endothelial
BMP2,0,0.580911236,0.155,0.017,0,endothelial
MTSS1,0,0.580240696,0.469,0.353,0,endothelial
LTBR,0,0.578764397,0.323,0.222,0,endothelial
RCBTB2,0,0.577307763,0.231,0.124,0,endothelial
BMPR2-AS-3,0,0.577189148,0.186,0.055,0,endothelial
USHBP1,0,0.576642744,0.166,0.009,0,endothelial
GNAQli1,0,0.575671237,0.455,0.368,0,endothelial
DOCK1,0,0.575583457,0.314,0.22,0,endothelial
CMTM8,0,0.574980496,0.153,0.006,0,endothelial
TMEM44,0,0.574132054,0.161,0.015,0,endothelial
GSDMD,0,0.574063482,0.297,0.172,0,endothelial
CALD1,0,0.574004739,0.632,0.467,0,endothelial
CYB5A,0,0.573998655,0.536,0.423,0,endothelial
VCAM1,0,0.573829796,0.189,0.038,0,endothelial
TPT1li13,0,0.573222229,0.953,0.924,0,endothelial
ITPKB,0,0.572174196,0.211,0.057,0,endothelial
SULT1A1,0,0.571911598,0.191,0.048,0,endothelial
ACAP2,0,0.571366752,0.431,0.325,0,endothelial
TANC2,0,0.570265844,0.176,0.052,0,endothelial
MEIS2,0,0.569707327,0.388,0.302,0,endothelial
YBX3li1,0,0.569351139,0.545,0.463,0,endothelial
NFE2L2,0,0.56905681,0.461,0.334,0,endothelial
L1RE1li109,0,0.568738339,0.124,0.027,0,endothelial
CDH13,0,0.568547152,0.652,0.574,0,endothelial
RASSF3,0,0.567645267,0.22,0.096,0,endothelial
LDLRAD4,0,0.566842637,0.268,0.141,0,endothelial
BAZ2A,0,0.56616771,0.364,0.283,0,endothelial
CCNYli1,0,0.564994942,0.279,0.18,0,endothelial
RBPMS,0,0.564219215,0.238,0.084,0,endothelial
ITPRIPL2,0,0.563707066,0.209,0.057,0,endothelial
PTBP3li1,0,0.562911512,0.403,0.293,0,endothelial
RCN1,0,0.561528183,0.503,0.416,0,endothelial
SNTB2,0,0.560579013,0.306,0.18,0,endothelial
RALA,0,0.560338449,0.299,0.214,0,endothelial
INHBB,0,0.560283433,0.121,0.01,0,endothelial
KAT6A,0,0.557695823,0.356,0.273,0,endothelial
VNN2,0,0.556175975,0.173,0.059,0,endothelial
RGS3,0,0.555830821,0.198,0.069,0,endothelial
BASP1,0,0.554457326,0.248,0.068,0,endothelial
RHOU,0,0.552505176,0.208,0.083,0,endothelial
CDK6,0,0.552432815,0.378,0.297,0,endothelial
TIMP2,0,0.551041711,0.396,0.207,0,endothelial
CCSAP,0,0.551022086,0.153,0.037,0,endothelial
TCF7L2,0,0.550344711,0.262,0.152,0,endothelial
MS4A1,0,0.549884219,0.145,0.018,0,endothelial
SERINC5,0,0.549195362,0.2,0.091,0,endothelial
MAN1C1,0,0.548612693,0.168,0.032,0,endothelial
PATR-Ali5,0,0.547974652,0.508,0.287,0,endothelial
GIT1,0,0.546771507,0.185,0.059,0,endothelial
DNAJC10,0,0.545634944,0.291,0.207,0,endothelial
PPIB,0,0.545161759,0.643,0.58,0,endothelial
CD200,0,0.544381817,0.259,0.168,0,endothelial
PELI2,0,0.544040046,0.172,0.035,0,endothelial
CDIPT,0,0.543714605,0.277,0.172,0,endothelial
ARRDC2,0,0.543369062,0.233,0.079,0,endothelial
ZNF503,0,0.543184711,0.17,0.025,0,endothelial
DISC1,0,0.542973667,0.16,0.027,0,endothelial
REEP3,0,0.542960135,0.363,0.28,0,endothelial
ARHGDIB,0,0.542261073,0.622,0.285,0,endothelial
PCMTD1,0,0.539614015,0.495,0.438,0,endothelial
TNFAIP8L1,0,0.539109557,0.138,0.013,0,endothelial
CNDP2,0,0.53794207,0.229,0.106,0,endothelial
P2RX7,0,0.536503798,0.173,0.05,0,endothelial
BFSP2,0,0.536380328,0.138,0.01,0,endothelial
RNF103,0,0.536321922,0.461,0.4,0,endothelial
PDE2A,0,0.536226379,0.226,0.111,0,endothelial
CDK17,0,0.535024454,0.208,0.087,0,endothelial
GMFG,0,0.534820767,0.589,0.274,0,endothelial
MYLK,0,0.534655457,0.164,0.023,0,endothelial
LINC-BCR-3,0,0.534298588,0.134,0.023,0,endothelial
SDCBPli1,0,0.532884469,0.533,0.436,0,endothelial
SCAF11li1,0,0.53215391,0.563,0.508,0,endothelial
MAP4K4,0,0.529865339,0.342,0.256,0,endothelial
DNER,0,0.529241009,0.141,0.021,0,endothelial
CMIP,0,0.52919713,0.355,0.283,0,endothelial
KDM5A,0,0.528893307,0.412,0.348,0,endothelial
GFOD2,0,0.525110882,0.165,0.043,0,endothelial
TDRP,0,0.524955755,0.161,0.049,0,endothelial
DUSP1,0,0.524836374,0.565,0.42,0,endothelial
NUCB1,0,0.524536348,0.455,0.394,0,endothelial
FRMD4A,0,0.5240827,0.165,0.036,0,endothelial
PSMB8,0,0.523993178,0.573,0.303,0,endothelial
TNFRSF23li1,0,0.521373305,0.141,0.019,0,endothelial
LIMS1,0,0.519301345,0.305,0.218,0,endothelial
SSBP4li1,0,0.519171048,0.263,0.15,0,endothelial
TNFAIP1,0,0.519020969,0.208,0.099,0,endothelial
BCR,0,0.518532635,0.143,0.024,0,endothelial
MPP5,0,0.517101874,0.192,0.093,0,endothelial
VGLL4,0,0.516169895,0.282,0.193,0,endothelial
CALU,0,0.513232339,0.405,0.34,0,endothelial
AHR,0,0.512037994,0.249,0.108,0,endothelial
BEND7,0,0.512005804,0.394,0.311,0,endothelial
NEMP2,0,0.511909886,0.198,0.095,0,endothelial
CDYLli2,0,0.510024698,0.215,0.12,0,endothelial
DHX36,0,0.508936272,0.346,0.297,0,endothelial
VAMP3,0,0.508506265,0.33,0.255,0,endothelial
LY96,0,0.508421362,0.159,0.03,0,endothelial
KRTCAP2,0,0.508105651,0.416,0.35,0,endothelial
PRKACB,0,0.506675462,0.266,0.169,0,endothelial
POGLUT3,0,0.506085776,0.259,0.16,0,endothelial
MAGT1li1,0,0.506030924,0.364,0.3,0,endothelial
NOVA2,0,0.505216595,0.142,0.007,0,endothelial
GIPC3,0,0.503069938,0.14,0.007,0,endothelial
RAPGEF3,0,0.501383649,0.132,0.011,0,endothelial
TGTP1,0,0.4989948,0.124,0.015,0,endothelial
B4GALT7,0,0.498974023,0.264,0.175,0,endothelial
PMP22,0,0.498147337,0.398,0.098,0,endothelial
PKP4,0,0.498039145,0.39,0.337,0,endothelial
RAP1B,0,0.497969341,0.49,0.411,0,endothelial
MANSC1,0,0.497540177,0.15,0.013,0,endothelial
EPN2,0,0.496770164,0.182,0.07,0,endothelial
DEGS1,0,0.494856412,0.275,0.186,0,endothelial
MEF2C,0,0.492752803,0.221,0.119,0,endothelial
FAT4,0,0.492555422,0.15,0.027,0,endothelial
L1RE1-AS-41,0,0.492100696,0.164,0.036,0,endothelial
COL18A1,0,0.491674202,0.154,0.022,0,endothelial
DOC2B,0,0.491260539,0.128,0.013,0,endothelial
TAOK1,0,0.489743008,0.38,0.329,0,endothelial
KIAA1522,0,0.489241759,0.142,0.023,0,endothelial
MPDZ,0,0.488612749,0.218,0.134,0,endothelial
KANK2,0,0.488526154,0.178,0.058,0,endothelial
TSPAN14,0,0.488524989,0.264,0.182,0,endothelial
OLFML2A,0,0.487711214,0.143,0.014,0,endothelial
COMTD1,0,0.487518944,0.216,0.132,0,endothelial
MME,0,0.487137549,0.137,0.019,0,endothelial
WASL,0,0.48694975,0.429,0.37,0,endothelial
SMARCE1,0,0.483779388,0.413,0.355,0,endothelial
HS3ST3B1,0,0.48365591,0.132,0.014,0,endothelial
PF4,0,0.482975873,0.209,0.061,0,endothelial
CDH13-AS-5,0,0.481251912,0.121,0.004,0,endothelial
RTP3li1,0,0.47623644,0.132,0.006,0,endothelial
PARVA,0,0.476146592,0.22,0.134,0,endothelial
DLL1,0,0.476004661,0.136,0.021,0,endothelial
NTN4,0,0.475956082,0.13,0.019,0,endothelial
ARHGDIA,0,0.475386467,0.436,0.37,0,endothelial
CREB3L2,0,0.475339666,0.276,0.195,0,endothelial
TMC6,0,0.474126219,0.16,0.052,0,endothelial
KHDRBS3,0,0.472754488,0.227,0.151,0,endothelial
PCBP1,0,0.472258059,0.635,0.596,0,endothelial
TSC22D3,0,0.471925225,0.572,0.359,0,endothelial
DNAJC3,0,0.471419388,0.512,0.463,0,endothelial
ADCY4,0,0.471192575,0.15,0.031,0,endothelial
DYNC1LI2,0,0.470956036,0.333,0.285,0,endothelial
NENF,0,0.470479202,0.437,0.397,0,endothelial
TMEM50B,0,0.469295008,0.313,0.245,0,endothelial
SRI,0,0.469077421,0.489,0.302,0,endothelial
TMEM140,0,0.468999092,0.162,0.036,0,endothelial
ZNF326,0,0.468293412,0.43,0.378,0,endothelial
LFNG,0,0.468267976,0.169,0.053,0,endothelial
QPCT,0,0.466294268,0.149,0.027,0,endothelial
RASA1li1,0,0.465814062,0.243,0.167,0,endothelial
AGGF1,0,0.465107141,0.331,0.274,0,endothelial
ARHGAP27,0,0.464689878,0.156,0.037,0,endothelial
DCBLD1,0,0.464000846,0.164,0.068,0,endothelial
ZDHHC14,0,0.460786235,0.152,0.04,0,endothelial
TTLL7,0,0.460739772,0.158,0.071,0,endothelial
PPP2CB,0,0.459972815,0.304,0.243,0,endothelial
EIF3A,0,0.458217816,0.631,0.596,0,endothelial
BTNL9,0,0.45590666,0.133,0.027,0,endothelial
STXBP1,0,0.455339927,0.184,0.097,0,endothelial
WNT2,0,0.452893347,0.105,0.005,0,endothelial
ADAMTSL1,0,0.448236918,0.122,0.01,0,endothelial
TPRG1L,0,0.445836326,0.371,0.332,0,endothelial
PHF3,0,0.445682935,0.565,0.539,0,endothelial
SEPTIN7,0,0.4456323,0.533,0.474,0,endothelial
TES,0,0.442833459,0.176,0.057,0,endothelial
CSF3,0,0.442504976,0.156,0.064,0,endothelial
XIAPli1,0,0.441488801,0.322,0.276,0,endothelial
PTPRK,0,0.439624337,0.132,0.019,0,endothelial
PPP1CB,0,0.437883122,0.413,0.383,0,endothelial
SPAG9,0,0.434961495,0.326,0.285,0,endothelial
ACTN4,0,0.433931666,0.363,0.319,0,endothelial
SH2B2,0,0.431955512,0.144,0.036,0,endothelial
SBDS,0,0.430924597,0.646,0.592,0,endothelial
CAPZA2li1,0,0.43029657,0.513,0.477,0,endothelial
PHLDA2,0,0.426415549,0.12,0.023,0,endothelial
PPP2R5E,0,0.425089166,0.363,0.333,0,endothelial
VWA1,0,0.424270771,0.121,0.017,0,endothelial
PIK3CA,0,0.423914919,0.299,0.252,0,endothelial
GPRC5C,0,0.422564838,0.122,0.018,0,endothelial
CLTA,0,0.422547439,0.543,0.504,0,endothelial
PEAK1,0,0.420312207,0.163,0.069,0,endothelial
WASF2,0,0.418584461,0.42,0.375,0,endothelial
SCML4,0,0.41857554,0.187,0.063,0,endothelial
GNB2,0,0.417316823,0.44,0.406,0,endothelial
TEAD2,0,0.413357086,0.114,0.014,0,endothelial
ZFPM2,0,0.412930607,0.131,0.024,0,endothelial
EIF5li2,0,0.411642274,0.644,0.587,0,endothelial
RIMKLB,0,0.410877644,0.122,0.018,0,endothelial
SPTLC2,0,0.410635288,0.293,0.258,0,endothelial
CDC37,0,0.409727066,0.399,0.366,0,endothelial
RHEB,0,0.408909425,0.451,0.419,0,endothelial
CHST1,0,0.408752203,0.129,0.036,0,endothelial
MCF2L,0,0.404693805,0.107,0.013,0,endothelial
TSHZ3,0,0.404082111,0.113,0.009,0,endothelial
UBBliN,0,0.403973646,0.897,0.875,0,endothelial
RAB7A,0,0.403308909,0.435,0.402,0,endothelial
CARD10,0,0.403036576,0.111,0.009,0,endothelial
SERPINE2,0,0.401907307,0.201,0.042,0,endothelial
SHANK3liN,0,0.400770698,0.107,0.005,0,endothelial
VSIR,0,0.398912916,0.319,0.156,0,endothelial
EPHA4,0,0.398891546,0.101,0.005,0,endothelial
AGRN,0,0.395957768,0.131,0.032,0,endothelial
ANO6,0,0.394243505,0.315,0.286,0,endothelial
EBF1,0,0.393583965,0.162,0.041,0,endothelial
TM9SF2li1,0,0.393138535,0.468,0.447,0,endothelial
PTPRM-AS-2,0,0.391982948,0.115,0.029,0,endothelial
HSPA12B,0,0.391524584,0.108,0.009,0,endothelial
ITGA8,0,0.390522662,0.101,0.009,0,endothelial
MRC1,0,0.390263248,0.193,0.072,0,endothelial
RAB3D,0,0.386317093,0.124,0.025,0,endothelial
PDCD6IP,0,0.385202485,0.345,0.321,0,endothelial
ADORA2Ali1,0,0.384549993,0.113,0.021,0,endothelial
XG,0,0.382971294,0.124,0.025,0,endothelial
TJP2,0,0.382842019,0.106,0.013,0,endothelial
SOX7,0,0.377874086,0.1,0.006,0,endothelial
KANK3,0,0.372821401,0.1,0.011,0,endothelial
EVA1C,0,0.371627034,0.118,0.032,0,endothelial
AZGP1,0,0.369116368,0.13,0.031,0,endothelial
ABCC9,0,0.362118465,0.107,0.015,0,endothelial
ANXA3,0,0.358394148,0.123,0.027,0,endothelial
MN1,0,0.355039161,0.107,0.018,0,endothelial
TARM1li1,0,0.351197043,0.125,0.029,0,endothelial
CLEC2B,0,0.338327289,0.296,0.134,0,endothelial
CHST7,0,0.335954399,0.101,0.016,0,endothelial
CMTM5,0,0.3319801,0.107,0.015,0,endothelial
PPIAli29,0,0.329347215,0.9,0.854,0,endothelial
ANXA1li2,0,0.328810302,0.35,0.182,0,endothelial
RHOA,0,0.321538,0.8,0.757,0,endothelial
ARli2,0,-0.250504183,0.016,0.111,0,endothelial
TENM3,0,-0.250649782,0.014,0.116,0,endothelial
GSTM1li1,0,-0.250814094,0.055,0.172,0,endothelial
PAQR9,0,-0.251053056,0.014,0.107,0,endothelial
CHN2,0,-0.251367778,0.034,0.151,0,endothelial
GATA4,0,-0.251445921,0.026,0.136,0,endothelial
PGM1li1,0,-0.251652095,0.053,0.184,0,endothelial
HSD17B10,0,-0.25301207,0.154,0.313,0,endothelial
RTL5,0,-0.25413344,0.024,0.137,0,endothelial
COQ2,0,-0.254734513,0.092,0.235,0,endothelial
POLR3Kli1,0,-0.25523503,0.158,0.322,0,endothelial
ARHGAP24,0,-0.255699717,0.011,0.115,0,endothelial
UQCRHli1,0,-0.255872545,0.211,0.388,0,endothelial
NNT,0,-0.256067478,0.098,0.239,0,endothelial
LINC-TCF3-1,0,-0.256079571,0.071,0.22,0,endothelial
SIAH2,0,-0.258605869,0.079,0.212,0,endothelial
MGAT5,0,-0.259280528,0.071,0.197,0,endothelial
OXCT1,0,-0.25979614,0.1,0.242,0,endothelial
TBRG1,0,-0.260020317,0.182,0.344,0,endothelial
PDE7A,0,-0.260273349,0.016,0.113,0,endothelial
RUVBL1,0,-0.26074636,0.132,0.289,0,endothelial
PHB2,0,-0.261093906,0.212,0.379,0,endothelial
FBXL6,0,-0.261408079,0.122,0.28,0,endothelial
SMIM4,0,-0.262753576,0.075,0.224,0,endothelial
CACNA1H,0,-0.26314584,0.019,0.126,0,endothelial
VSTM4,0,-0.263313764,0.025,0.151,0,endothelial
ACADSB,0,-0.26367298,0.053,0.191,0,endothelial
LINC-ZBTB20-5,0,-0.265065009,0.036,0.157,0,endothelial
FGF9,0,-0.265251643,0.012,0.1,0,endothelial
COL5A1,0,-0.265552802,0.022,0.125,0,endothelial
DSP,0,-0.265947788,0.034,0.158,0,endothelial
PDZRN3li1,0,-0.265956666,0.013,0.121,0,endothelial
ELOVL6,0,-0.267148393,0.016,0.12,0,endothelial
UMPS,0,-0.267753163,0.059,0.19,0,endothelial
TCF25,0,-0.268584202,0.259,0.434,0,endothelial
LPIN1,0,-0.26871741,0.021,0.123,0,endothelial
AFG3L2,0,-0.268786462,0.136,0.287,0,endothelial
PTN,0,-0.269562639,0.01,0.109,0,endothelial
RPF2,0,-0.269721142,0.007,0.109,0,endothelial
TENM2,0,-0.271245072,0.007,0.123,0,endothelial
DENND1B,0,-0.272156104,0.009,0.103,0,endothelial
SPIRE1,0,-0.272552108,0.035,0.161,0,endothelial
SMPD3li1,0,-0.272613539,0.007,0.102,0,endothelial
TMEM254,0,-0.273005957,0.056,0.184,0,endothelial
BMPR1A,0,-0.273970176,0.02,0.142,0,endothelial
NSDHL,0,-0.274730234,0.063,0.2,0,endothelial
TSTD3,0,-0.276457691,0.115,0.277,0,endothelial
CISH,0,-0.2770073,0.028,0.14,0,endothelial
ALDH5A1,0,-0.279332491,0.076,0.229,0,endothelial
H1-3,0,-0.279917937,0.042,0.157,0,endothelial
SLC4A3,0,-0.28046415,0.024,0.143,0,endothelial
GLCCI1,0,-0.280886569,0.038,0.159,0,endothelial
ZNF219,0,-0.281162427,0.061,0.203,0,endothelial
FN3K,0,-0.283059964,0.062,0.211,0,endothelial
REPS2,0,-0.283444255,0.02,0.153,0,endothelial
MRPL54,0,-0.283741161,0.185,0.356,0,endothelial
PMVK,0,-0.284008465,0.095,0.237,0,endothelial
MORF4L1-AS-2,0,-0.284469097,0.011,0.105,0,endothelial
ANKRD26-AS-7,0,-0.285508553,0.01,0.11,0,endothelial
CDH2,0,-0.286750136,0.01,0.108,0,endothelial
SRC,0,-0.287072834,0.014,0.147,0,endothelial
AK1,0,-0.28715764,0.017,0.123,0,endothelial
FKBP8,0,-0.287542109,0.159,0.34,0,endothelial
ZNF536,0,-0.287703506,0.007,0.123,0,endothelial
IMPA2,0,-0.287718561,0.024,0.132,0,endothelial
ACP1,0,-0.287720922,0.214,0.387,0,endothelial
DCBLD2,0,-0.288187508,0.049,0.186,0,endothelial
CHP1,0,-0.288612741,0.102,0.25,0,endothelial
CLDN10,0,-0.288841921,0.023,0.152,0,endothelial
SLC35D2li1,0,-0.288863337,0.027,0.147,0,endothelial
ETNK2,0,-0.289171597,0.025,0.159,0,endothelial
DTNB,0,-0.289740202,0.051,0.192,0,endothelial
MARK1li1,0,-0.289747491,0.024,0.151,0,endothelial
TYW1,0,-0.290307468,0.068,0.195,0,endothelial
WHRN,0,-0.290461793,0.021,0.142,0,endothelial
AKAP1,0,-0.290694779,0.131,0.281,0,endothelial
METAP1D,0,-0.290957927,0.075,0.219,0,endothelial
PDK1,0,-0.29123206,0.027,0.154,0,endothelial
CYLD,0,-0.291888794,0.1,0.242,0,endothelial
HACD3,0,-0.291987099,0.127,0.28,0,endothelial
SLC1A4,0,-0.292196499,0.012,0.1,0,endothelial
PLEKHM3,0,-0.293002675,0.075,0.21,0,endothelial
FNDC4,0,-0.293416246,0.031,0.141,0,endothelial
ECHS1li1,0,-0.293472462,0.179,0.35,0,endothelial
PWWP3B,0,-0.294304681,0.026,0.137,0,endothelial
TSPYL1,0,-0.29432517,0.083,0.223,0,endothelial
NKAIN2,0,-0.295153647,0.007,0.101,0,endothelial
RPRD1A,0,-0.298537078,0.035,0.181,0,endothelial
GTF2B,0,-0.298538156,0.093,0.245,0,endothelial
PSD3-AS-3,0,-0.298804734,0.012,0.107,0,endothelial
KLHL13,0,-0.29896143,0.087,0.225,0,endothelial
SLC25A4,0,-0.299050991,0.018,0.139,0,endothelial
SSX2IP,0,-0.301061463,0.046,0.191,0,endothelial
MLLT3,0,-0.301225163,0.036,0.158,0,endothelial
PTPRF,0,-0.301918007,0.02,0.155,0,endothelial
USP11,0,-0.302990926,0.078,0.231,0,endothelial
LINC-IGSF11-1,0,-0.303098622,0.014,0.128,0,endothelial
MRPL27,0,-0.303582493,0.211,0.38,0,endothelial
MST1R-AS-1,0,-0.303680571,0.015,0.124,0,endothelial
BCL11A,0,-0.304334287,0.012,0.103,0,endothelial
PPM1E,0,-0.304429527,0.016,0.142,0,endothelial
PLCL2li1,0,-0.304510056,0.051,0.188,0,endothelial
TUSC3,0,-0.304870425,0.021,0.15,0,endothelial
AK3,0,-0.305226023,0.131,0.289,0,endothelial
HEXA,0,-0.305923936,0.085,0.234,0,endothelial
PPFIA4,0,-0.306344987,0.024,0.169,0,endothelial
MYEF2,0,-0.306578268,0.019,0.148,0,endothelial
PDHB,0,-0.308260021,0.169,0.345,0,endothelial
TCF7,0,-0.309825188,0.03,0.161,0,endothelial
AKR1E2,0,-0.311220071,0.049,0.199,0,endothelial
DHTKD1li1,0,-0.311368164,0.068,0.221,0,endothelial
PTPRS,0,-0.311828261,0.025,0.158,0,endothelial
TINAG,0,-0.312252724,0.012,0.121,0,endothelial
ANO5,0,-0.313702797,0.018,0.15,0,endothelial
PABPC4,0,-0.315641824,0.107,0.282,0,endothelial
PCCB,0,-0.315720729,0.151,0.318,0,endothelial
XKR6,0,-0.315970119,0.02,0.141,0,endothelial
HSPB6,0,-0.316886953,0.06,0.184,0,endothelial
ST7,0,-0.318571896,0.084,0.229,0,endothelial
QDPR,0,-0.318684633,0.108,0.267,0,endothelial
RILPL2,0,-0.32235317,0.063,0.195,0,endothelial
SORBS2-AS-1,0,-0.322773832,0.01,0.11,0,endothelial
ZDBF2,0,-0.322875997,0.029,0.146,0,endothelial
SMSli2,0,-0.323069189,0.045,0.199,0,endothelial
HAGH,0,-0.324362708,0.149,0.335,0,endothelial
MAN2B2li1,0,-0.324851753,0.085,0.247,0,endothelial
GLRX,0,-0.324899566,0.042,0.177,0,endothelial
TBXAS1,0,-0.325345142,0.021,0.143,0,endothelial
TRA-AS-1,0,-0.325706396,0.015,0.133,0,endothelial
MZT2B,0,-0.32694878,0.18,0.358,0,endothelial
NT5DC2,0,-0.328077802,0.052,0.189,0,endothelial
PREPL,0,-0.328291285,0.072,0.223,0,endothelial
NDUFV3,0,-0.32846524,0.208,0.392,0,endothelial
PDXK,0,-0.328722831,0.201,0.374,0,endothelial
OCIAD2,0,-0.33091155,0.06,0.215,0,endothelial
ANXA6,0,-0.33103118,0.111,0.271,0,endothelial
DNAJC6,0,-0.332171625,0.049,0.191,0,endothelial
SIK2,0,-0.333414018,0.124,0.281,0,endothelial
SLC7A8,0,-0.334358576,0.017,0.135,0,endothelial
ADCK5,0,-0.334773121,0.074,0.218,0,endothelial
CA11,0,-0.335060989,0.065,0.213,0,endothelial
CDK14,0,-0.33621116,0.032,0.182,0,endothelial
IRS1,0,-0.337185211,0.025,0.164,0,endothelial
HMGN3,0,-0.337340695,0.206,0.377,0,endothelial
DLG5,0,-0.337759867,0.077,0.214,0,endothelial
DTYMK,0,-0.339707158,0.16,0.327,0,endothelial
MRAS,0,-0.340986689,0.116,0.271,0,endothelial
TMEM158,0,-0.341001766,0.031,0.177,0,endothelial
ANTXR1,0,-0.341721238,0.02,0.161,0,endothelial
SPINK2li1,0,-0.342062166,0.021,0.178,0,endothelial
CPT1A,0,-0.343087011,0.198,0.372,0,endothelial
ZDHHC2,0,-0.343346724,0.019,0.155,0,endothelial
EXOC3,0,-0.343442324,0.213,0.407,0,endothelial
ERN1,0,-0.344700214,0.037,0.163,0,endothelial
STARD4,0,-0.344753518,0.099,0.254,0,endothelial
H6PD,0,-0.344766415,0.073,0.232,0,endothelial
NAPEPLD,0,-0.346004225,0.051,0.201,0,endothelial
RPL6li116,0,-0.346340409,0.021,0.148,0,endothelial
ISOC1,0,-0.346456714,0.134,0.292,0,endothelial
MPPED2,0,-0.34759655,0.018,0.159,0,endothelial
PM20D2,0,-0.348057244,0.024,0.17,0,endothelial
GREB1L,0,-0.34811799,0.018,0.153,0,endothelial
TBC1D8,0,-0.349079572,0.047,0.2,0,endothelial
LNP1,0,-0.351858709,0.027,0.169,0,endothelial
SARDHli1,0,-0.352082593,0.025,0.161,0,endothelial
CKB,0,-0.352182523,0.031,0.16,0,endothelial
SOBP,0,-0.352201981,0.016,0.138,0,endothelial
MAP9,0,-0.355141749,0.032,0.17,0,endothelial
PLD1,0,-0.356070494,0.071,0.234,0,endothelial
CD276,0,-0.357956497,0.037,0.172,0,endothelial
THBS1,0,-0.360051604,0.024,0.136,0,endothelial
CAB39L,0,-0.360923261,0.014,0.151,0,endothelial
NPC1,0,-0.365585398,0.119,0.278,0,endothelial
SH3GL2,0,-0.366260212,0.025,0.189,0,endothelial
C15ORF61,0,-0.367854281,0.107,0.294,0,endothelial
