"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"MYH9-AS-4",0,0.73052661899121,0.2,0.018,0,"endothelial"
"ACSL5",0,0.729738624970191,0.231,0.045,0,"endothelial"
"PXDN",0,0.728312651740485,0.218,0.021,0,"endothelial"
"MEF2A",0,0.725875174749048,0.416,0.272,0,"endothelial"
"TSORFli663",0,0.721451097968264,0.382,0.279,0,"endothelial"
"BCAT1",0,0.719276019905407,0.338,0.15,0,"endothelial"
"CYB5R3",0,0.71729665845149,0.39,0.264,0,"endothelial"
"VAT1",0,0.716806564134283,0.388,0.257,0,"endothelial"
"SPRED1",0,0.716687170534738,0.29,0.134,0,"endothelial"
"CD2APli1",0,0.716241373480989,0.472,0.351,0,"endothelial"
"LAMP2",0,0.715110859937335,0.408,0.262,0,"endothelial"
"CA054",0,0.714755120591212,0.178,0.016,0,"endothelial"
"HOXB7",0,0.714367947650479,0.26,0.073,0,"endothelial"
"FZD8",0,0.712214330790675,0.206,0.022,0,"endothelial"
"MPRIP",0,0.712068135165892,0.34,0.208,0,"endothelial"
"DOCK6",0,0.711048806036261,0.216,0.029,0,"endothelial"
"CLEC7A",0,0.706545466023196,0.25,0.048,0,"endothelial"
"HLA-E",0,0.706408446691582,0.25,0.133,0,"endothelial"
"CD40",0,0.7062157808596,0.21,0.025,0,"endothelial"
"TMCC3",0,0.70618994580025,0.197,0.017,0,"endothelial"
"VPS45",0,0.705958833359845,0.596,0.456,0,"endothelial"
"TUBB5li3",0,0.705778910829204,0.343,0.185,0,"endothelial"
"RBP7",0,0.705336721140691,0.124,0.009,0,"endothelial"
"SLC22A23li1",0,0.702034001893339,0.213,0.05,0,"endothelial"
"PLXNA2",0,0.701136172508254,0.209,0.034,0,"endothelial"
"PTGES3li5",0,0.699916762852049,0.58,0.477,0,"endothelial"
"AIDA",0,0.699440756600965,0.344,0.192,0,"endothelial"
"HTRA1",0,0.699291921687006,0.344,0.096,0,"endothelial"
"TRIB2",0,0.695323730424368,0.245,0.075,0,"endothelial"
"MBNL2",0,0.695219574688889,0.437,0.334,0,"endothelial"
"PLEKHG1",0,0.694394909203822,0.208,0.045,0,"endothelial"
"IQCJ-SCHIP1li1",0,0.693718702384283,0.181,0.052,0,"endothelial"
"SH2B3",0,0.689616886105474,0.336,0.152,0,"endothelial"
"GIMAP7",0,0.687753340359317,0.636,0.256,0,"endothelial"
"CALM1-AS-3",0,0.684879938380671,0.39,0.295,0,"endothelial"
"FCHO2",0,0.680055090826717,0.324,0.177,0,"endothelial"
"SHE",0,0.679213624314836,0.183,0.011,0,"endothelial"
"LAPTM4A",0,0.679192849921257,0.561,0.452,0,"endothelial"
"ECSCR",0,0.678991007210946,0.182,0.015,0,"endothelial"
"AKT3",0,0.678838384760931,0.268,0.11,0,"endothelial"
"ELOVL1li1",0,0.6755139018857,0.265,0.11,0,"endothelial"
"QKI",0,0.675288716178013,0.56,0.454,0,"endothelial"
"TMEM123",0,0.675277516037066,0.377,0.24,0,"endothelial"
"POLE4",0,0.673046090858604,0.553,0.46,0,"endothelial"
"MX2",0,0.672869926266287,0.47,0.307,0,"endothelial"
"STX3",0,0.670213395158194,0.212,0.054,0,"endothelial"
"WSB1li1",0,0.668188540006885,0.394,0.273,0,"endothelial"
"SWAP70",0,0.667779760502159,0.282,0.146,0,"endothelial"
"TMOD3",0,0.667266866914671,0.388,0.254,0,"endothelial"
"HTRA4",0,0.667019601053645,0.172,0.013,0,"endothelial"
"PPP1R16B",0,0.666776834474863,0.227,0.047,0,"endothelial"
"UBE2D1",0,0.665690215835269,0.314,0.179,0,"endothelial"
"LORF2li15",0,0.665061713859758,0.205,0.073,0,"endothelial"
"SP110",0,0.664354716944697,0.286,0.116,0,"endothelial"
"SMURF2",0,0.662413229832707,0.307,0.171,0,"endothelial"
"HDAC7",0,0.661921299307355,0.275,0.123,0,"endothelial"
"CAMSAP2",0,0.661092206570009,0.277,0.142,0,"endothelial"
"DOK6",0,0.660849222095836,0.186,0.018,0,"endothelial"
"KLF10",0,0.659905524854537,0.323,0.189,0,"endothelial"
"SNAI1",0,0.659561933474866,0.185,0.028,0,"endothelial"
"MXD4",0,0.659520398597346,0.364,0.233,0,"endothelial"
"F2RL3",0,0.655099851703824,0.144,0.008,0,"endothelial"
"PDLIM1",0,0.654553813109874,0.434,0.341,0,"endothelial"
"UACA",0,0.654488827776945,0.189,0.024,0,"endothelial"
"ETS2",0,0.648916653455061,0.561,0.408,0,"endothelial"
"L1RE1li257",0,0.648301404985966,0.244,0.072,0,"endothelial"
"FGFR1",0,0.64806087384919,0.296,0.105,0,"endothelial"
"TBA1Bli1",0,0.646659328114733,0.652,0.543,0,"endothelial"
"ROCK2",0,0.646539067577254,0.543,0.449,0,"endothelial"
"ADAM22",0,0.642925657628561,0.182,0.039,0,"endothelial"
"GSTO2",0,0.642524485335747,0.503,0.406,0,"endothelial"
"HSPG2",0,0.640683289276839,0.274,0.135,0,"endothelial"
"ZBTB46",0,0.639913261045155,0.193,0.041,0,"endothelial"
"MATN2",0,0.639207327292324,0.192,0.02,0,"endothelial"
"ARSB",0,0.638084662155529,0.21,0.061,0,"endothelial"
"KIF1C",0,0.637660390742825,0.272,0.156,0,"endothelial"
"ARHGAP18",0,0.637013835356903,0.439,0.331,0,"endothelial"
"NEDD9",0,0.634938455517716,0.318,0.179,0,"endothelial"
"PROCR",0,0.634434509456937,0.171,0.023,0,"endothelial"
"PRR12",0,0.634414040228124,0.185,0.024,0,"endothelial"
"SH3GLB1",0,0.633438286327559,0.392,0.287,0,"endothelial"
"PLEKHO2",0,0.633096767708369,0.228,0.074,0,"endothelial"
"TLNRD1",0,0.63307608661421,0.283,0.15,0,"endothelial"
"ANXA11",0,0.632960551639348,0.507,0.413,0,"endothelial"
"SGMS1",0,0.63185220454778,0.406,0.259,0,"endothelial"
"NFAT5",0,0.630709169609629,0.48,0.411,0,"endothelial"
"KMT2E",0,0.630420481745435,0.433,0.302,0,"endothelial"
"DYNC1I2",0,0.623920956625911,0.445,0.35,0,"endothelial"
"CD55li1",0,0.62272830983195,0.45,0.297,0,"endothelial"
"KLHL4li1",0,0.622150796231589,0.169,0.012,0,"endothelial"
"P2RX4",0,0.622083561068922,0.231,0.096,0,"endothelial"
"PDIA3",0,0.621789735905163,0.633,0.556,0,"endothelial"
"RDX",0,0.619347581855986,0.489,0.393,0,"endothelial"
"HMGB2li5",0,0.618689437762054,0.426,0.185,0,"endothelial"
"MAP4",0,0.618568544899313,0.317,0.203,0,"endothelial"
"TCN2",0,0.617391718663342,0.185,0.031,0,"endothelial"
"CDC42BPB",0,0.615034346396688,0.324,0.214,0,"endothelial"
"MYO1B",0,0.610949691545153,0.168,0.015,0,"endothelial"
"RNF145",0,0.610246439166039,0.255,0.143,0,"endothelial"
"SNAP23li1",0,0.610137486016711,0.227,0.087,0,"endothelial"
"XBP1",0,0.609370938452122,0.411,0.298,0,"endothelial"
"PIEZO1",0,0.608114151898601,0.204,0.05,0,"endothelial"
"SNX2",0,0.605428457003771,0.412,0.315,0,"endothelial"
"HSPA1li1",0,0.605399063448628,0.694,0.596,0,"endothelial"
"CD58li1",0,0.60471825296929,0.331,0.185,0,"endothelial"
"DAAM1",0,0.603464731878659,0.269,0.16,0,"endothelial"
"RNF217",0,0.602438636217233,0.278,0.176,0,"endothelial"
"SMAD1",0,0.600927228123374,0.189,0.053,0,"endothelial"
"JAK2",0,0.599470301601418,0.245,0.103,0,"endothelial"
"PIM3",0,0.599222129172744,0.238,0.104,0,"endothelial"
"NIPAL3",0,0.598305793145766,0.218,0.083,0,"endothelial"
"SHROOM4",0,0.598304228987766,0.196,0.057,0,"endothelial"
"CNKSR3li1",0,0.598270601989396,0.163,0.023,0,"endothelial"
"NID1",0,0.59772525891744,0.208,0.041,0,"endothelial"
"ZBTB22",0,0.597134990563537,0.463,0.372,0,"endothelial"
"CDC42EP4",0,0.595440647006474,0.489,0.353,0,"endothelial"
"EVI5",0,0.595431957967162,0.325,0.222,0,"endothelial"
"NLRC3li1",0,0.595384188209618,0.872,0.878,0,"endothelial"
"ELF2",0,0.595369824557621,0.419,0.327,0,"endothelial"
"NAB1",0,0.595239265535877,0.362,0.274,0,"endothelial"
"PRKD3",0,0.595153833209219,0.247,0.125,0,"endothelial"
"FAM110D",0,0.593172186192671,0.155,0.01,0,"endothelial"
"CYP27A1",0,0.5888501958532,0.18,0.027,0,"endothelial"
"EPS15",0,0.588376405767007,0.348,0.236,0,"endothelial"
"RNF125",0,0.587386804183979,0.267,0.115,0,"endothelial"
"CRISPLD1",0,0.587302080955527,0.158,0.008,0,"endothelial"
"RNF138",0,0.585938107782912,0.227,0.099,0,"endothelial"
"PPARG",0,0.585805282123171,0.164,0.019,0,"endothelial"
"ANP32B",0,0.585721730728258,0.479,0.421,0,"endothelial"
"KDELR2",0,0.585671841045585,0.364,0.261,0,"endothelial"
"PRICKLE1",0,0.585508699395764,0.172,0.019,0,"endothelial"
"SEPTIN10li2",0,0.584164616266579,0.261,0.142,0,"endothelial"
"MAP7D1",0,0.583933947244867,0.354,0.25,0,"endothelial"
"HIP1",0,0.582919441389962,0.274,0.163,0,"endothelial"
"ASAP2",0,0.581329337407969,0.185,0.037,0,"endothelial"
"BMP2",0,0.580911236379336,0.155,0.017,0,"endothelial"
"MTSS1",0,0.580240695511151,0.469,0.353,0,"endothelial"
"LTBR",0,0.578764396704175,0.323,0.222,0,"endothelial"
"RCBTB2",0,0.577307763273434,0.231,0.124,0,"endothelial"
"BMPR2-AS-3",0,0.577189147867594,0.186,0.055,0,"endothelial"
"USHBP1",0,0.576642744175337,0.166,0.009,0,"endothelial"
"GNAQli1",0,0.57567123747614,0.455,0.368,0,"endothelial"
"DOCK1",0,0.575583457049491,0.314,0.22,0,"endothelial"
"CMTM8",0,0.574980496117279,0.153,0.006,0,"endothelial"
"TMEM44",0,0.57413205449645,0.161,0.015,0,"endothelial"
"GSDMD",0,0.57406348231429,0.297,0.172,0,"endothelial"
"CALD1",0,0.574004739432882,0.632,0.467,0,"endothelial"
"CYB5A",0,0.573998655148372,0.536,0.423,0,"endothelial"
"VCAM1",0,0.573829796428175,0.189,0.038,0,"endothelial"
"TPT1li13",0,0.573222229345558,0.953,0.924,0,"endothelial"
"ITPKB",0,0.57217419563759,0.211,0.057,0,"endothelial"
"SULT1A1",0,0.571911597906433,0.191,0.048,0,"endothelial"
"ACAP2",0,0.571366751647681,0.431,0.325,0,"endothelial"
"TANC2",0,0.570265844461195,0.176,0.052,0,"endothelial"
"MEIS2",0,0.569707327136872,0.388,0.302,0,"endothelial"
"YBX3li1",0,0.56935113927759,0.545,0.463,0,"endothelial"
"NFE2L2",0,0.569056810255154,0.461,0.334,0,"endothelial"
"L1RE1li109",0,0.568738338605537,0.124,0.027,0,"endothelial"
"CDH13",0,0.568547152238173,0.652,0.574,0,"endothelial"
"RASSF3",0,0.567645266618263,0.22,0.096,0,"endothelial"
"LDLRAD4",0,0.56684263658118,0.268,0.141,0,"endothelial"
"BAZ2A",0,0.566167710081834,0.364,0.283,0,"endothelial"
"CCNYli1",0,0.564994942029453,0.279,0.18,0,"endothelial"
"RBPMS",0,0.564219214944107,0.238,0.084,0,"endothelial"
"ITPRIPL2",0,0.563707065872054,0.209,0.057,0,"endothelial"
"PTBP3li1",0,0.562911511593861,0.403,0.293,0,"endothelial"
"RCN1",0,0.561528183327674,0.503,0.416,0,"endothelial"
"SNTB2",0,0.560579012577774,0.306,0.18,0,"endothelial"
"RALA",0,0.560338449486823,0.299,0.214,0,"endothelial"
"INHBB",0,0.560283432644965,0.121,0.01,0,"endothelial"
"KAT6A",0,0.55769582335901,0.356,0.273,0,"endothelial"
"VNN2",0,0.556175974606081,0.173,0.059,0,"endothelial"
"RGS3",0,0.555830820959649,0.198,0.069,0,"endothelial"
"BASP1",0,0.554457326174092,0.248,0.068,0,"endothelial"
"RHOU",0,0.552505176469165,0.208,0.083,0,"endothelial"
"CDK6",0,0.552432814821685,0.378,0.297,0,"endothelial"
"TIMP2",0,0.551041710662324,0.396,0.207,0,"endothelial"
"CCSAP",0,0.551022086296209,0.153,0.037,0,"endothelial"
"TCF7L2",0,0.550344710908593,0.262,0.152,0,"endothelial"
"MS4A1",0,0.549884219120335,0.145,0.018,0,"endothelial"
"SERINC5",0,0.54919536225842,0.2,0.091,0,"endothelial"
"MAN1C1",0,0.548612692516105,0.168,0.032,0,"endothelial"
"PATR-Ali5",0,0.547974651840278,0.508,0.287,0,"endothelial"
"GIT1",0,0.546771507172442,0.185,0.059,0,"endothelial"
"DNAJC10",0,0.545634943977162,0.291,0.207,0,"endothelial"
"PPIB",0,0.545161759336678,0.643,0.58,0,"endothelial"
"CD200",0,0.544381816828848,0.259,0.168,0,"endothelial"
"PELI2",0,0.544040045787743,0.172,0.035,0,"endothelial"
"CDIPT",0,0.54371460484828,0.277,0.172,0,"endothelial"
"ARRDC2",0,0.543369062020167,0.233,0.079,0,"endothelial"
"ZNF503",0,0.54318471057523,0.17,0.025,0,"endothelial"
"DISC1",0,0.542973666680291,0.16,0.027,0,"endothelial"
"REEP3",0,0.542960135125349,0.363,0.28,0,"endothelial"
"ARHGDIB",0,0.542261072660639,0.622,0.285,0,"endothelial"
"PCMTD1",0,0.539614014559146,0.495,0.438,0,"endothelial"
"TNFAIP8L1",0,0.539109556836635,0.138,0.013,0,"endothelial"
"CNDP2",0,0.537942069843449,0.229,0.106,0,"endothelial"
"P2RX7",0,0.536503797788169,0.173,0.05,0,"endothelial"
"BFSP2",0,0.536380327534746,0.138,0.01,0,"endothelial"
"RNF103",0,0.536321921560847,0.461,0.4,0,"endothelial"
"PDE2A",0,0.536226379082703,0.226,0.111,0,"endothelial"
"CDK17",0,0.535024454005973,0.208,0.087,0,"endothelial"
"GMFG",0,0.534820766707278,0.589,0.274,0,"endothelial"
"MYLK",0,0.534655457198119,0.164,0.023,0,"endothelial"
"LINC-BCR-3",0,0.534298588478666,0.134,0.023,0,"endothelial"
"SDCBPli1",0,0.532884469087113,0.533,0.436,0,"endothelial"
"SCAF11li1",0,0.532153909651599,0.563,0.508,0,"endothelial"
"MAP4K4",0,0.52986533912898,0.342,0.256,0,"endothelial"
"DNER",0,0.529241009299895,0.141,0.021,0,"endothelial"
"CMIP",0,0.529197129942272,0.355,0.283,0,"endothelial"
"KDM5A",0,0.528893306999657,0.412,0.348,0,"endothelial"
"GFOD2",0,0.525110881835754,0.165,0.043,0,"endothelial"
"TDRP",0,0.524955755453663,0.161,0.049,0,"endothelial"
"DUSP1",0,0.524836373967792,0.565,0.42,0,"endothelial"
"NUCB1",0,0.524536347811779,0.455,0.394,0,"endothelial"
"FRMD4A",0,0.524082699823274,0.165,0.036,0,"endothelial"
"PSMB8",0,0.5239931782222,0.573,0.303,0,"endothelial"
"TNFRSF23li1",0,0.521373305150892,0.141,0.019,0,"endothelial"
"LIMS1",0,0.519301344953078,0.305,0.218,0,"endothelial"
"SSBP4li1",0,0.519171048270914,0.263,0.15,0,"endothelial"
"TNFAIP1",0,0.519020968762302,0.208,0.099,0,"endothelial"
"BCR",0,0.518532634660919,0.143,0.024,0,"endothelial"
"MPP5",0,0.517101874083032,0.192,0.093,0,"endothelial"
"VGLL4",0,0.516169895054635,0.282,0.193,0,"endothelial"
"CALU",0,0.513232339320766,0.405,0.34,0,"endothelial"
"AHR",0,0.512037994200091,0.249,0.108,0,"endothelial"
"BEND7",0,0.512005804136389,0.394,0.311,0,"endothelial"
"NEMP2",0,0.511909885819927,0.198,0.095,0,"endothelial"
"CDYLli2",0,0.510024697564856,0.215,0.12,0,"endothelial"
"DHX36",0,0.508936271522978,0.346,0.297,0,"endothelial"
"VAMP3",0,0.508506264687401,0.33,0.255,0,"endothelial"
"LY96",0,0.508421362121864,0.159,0.03,0,"endothelial"
"KRTCAP2",0,0.508105651125944,0.416,0.35,0,"endothelial"
"PRKACB",0,0.506675461896923,0.266,0.169,0,"endothelial"
"POGLUT3",0,0.506085775611366,0.259,0.16,0,"endothelial"
"MAGT1li1",0,0.506030924017038,0.364,0.3,0,"endothelial"
"NOVA2",0,0.505216594894466,0.142,0.007,0,"endothelial"
"GIPC3",0,0.503069938332744,0.14,0.007,0,"endothelial"
"RAPGEF3",0,0.501383649164586,0.132,0.011,0,"endothelial"
"TGTP1",0,0.498994799747497,0.124,0.015,0,"endothelial"
"B4GALT7",0,0.498974022842194,0.264,0.175,0,"endothelial"
"PMP22",0,0.498147336696325,0.398,0.098,0,"endothelial"
"PKP4",0,0.498039144891681,0.39,0.337,0,"endothelial"
"RAP1B",0,0.497969341021168,0.49,0.411,0,"endothelial"
"MANSC1",0,0.497540177498006,0.15,0.013,0,"endothelial"
"EPN2",0,0.496770163521506,0.182,0.07,0,"endothelial"
"DEGS1",0,0.494856412323185,0.275,0.186,0,"endothelial"
"MEF2C",0,0.492752802991593,0.221,0.119,0,"endothelial"
"FAT4",0,0.49255542154427,0.15,0.027,0,"endothelial"
"L1RE1-AS-41",0,0.492100696481686,0.164,0.036,0,"endothelial"
"COL18A1",0,0.491674202432134,0.154,0.022,0,"endothelial"
"DOC2B",0,0.491260539041474,0.128,0.013,0,"endothelial"
"TAOK1",0,0.489743008256366,0.38,0.329,0,"endothelial"
"KIAA1522",0,0.489241758540387,0.142,0.023,0,"endothelial"
"MPDZ",0,0.48861274932082,0.218,0.134,0,"endothelial"
"KANK2",0,0.488526153991225,0.178,0.058,0,"endothelial"
"TSPAN14",0,0.48852498938799,0.264,0.182,0,"endothelial"
"OLFML2A",0,0.487711213702913,0.143,0.014,0,"endothelial"
"COMTD1",0,0.487518944283951,0.216,0.132,0,"endothelial"
"MME",0,0.487137548829382,0.137,0.019,0,"endothelial"
"WASL",0,0.486949749757716,0.429,0.37,0,"endothelial"
"SMARCE1",0,0.483779387958146,0.413,0.355,0,"endothelial"
"HS3ST3B1",0,0.483655910414214,0.132,0.014,0,"endothelial"
"PF4",0,0.482975873217437,0.209,0.061,0,"endothelial"
"CDH13-AS-5",0,0.481251911766238,0.121,0.004,0,"endothelial"
"RTP3li1",0,0.476236439683729,0.132,0.006,0,"endothelial"
"PARVA",0,0.476146591746584,0.22,0.134,0,"endothelial"
"DLL1",0,0.476004660522616,0.136,0.021,0,"endothelial"
"NTN4",0,0.475956081861347,0.13,0.019,0,"endothelial"
"ARHGDIA",0,0.475386467124448,0.436,0.37,0,"endothelial"
"CREB3L2",0,0.475339665872761,0.276,0.195,0,"endothelial"
"TMC6",0,0.474126218825804,0.16,0.052,0,"endothelial"
"KHDRBS3",0,0.47275448772938,0.227,0.151,0,"endothelial"
"PCBP1",0,0.472258058905155,0.635,0.596,0,"endothelial"
"TSC22D3",0,0.471925225079442,0.572,0.359,0,"endothelial"
"DNAJC3",0,0.4714193879307,0.512,0.463,0,"endothelial"
"ADCY4",0,0.471192574508524,0.15,0.031,0,"endothelial"
"DYNC1LI2",0,0.470956036446113,0.333,0.285,0,"endothelial"
"NENF",0,0.470479201516726,0.437,0.397,0,"endothelial"
"TMEM50B",0,0.469295007703341,0.313,0.245,0,"endothelial"
"SRI",0,0.469077420845034,0.489,0.302,0,"endothelial"
"TMEM140",0,0.468999092252725,0.162,0.036,0,"endothelial"
"ZNF326",0,0.468293412383398,0.43,0.378,0,"endothelial"
"LFNG",0,0.468267976207688,0.169,0.053,0,"endothelial"
"QPCT",0,0.466294267551197,0.149,0.027,0,"endothelial"
"RASA1li1",0,0.465814061750129,0.243,0.167,0,"endothelial"
"AGGF1",0,0.465107140881845,0.331,0.274,0,"endothelial"
"ARHGAP27",0,0.464689877748493,0.156,0.037,0,"endothelial"
"DCBLD1",0,0.464000845504349,0.164,0.068,0,"endothelial"
"ZDHHC14",0,0.46078623468214,0.152,0.04,0,"endothelial"
"TTLL7",0,0.460739772021568,0.158,0.071,0,"endothelial"
"PPP2CB",0,0.459972814933436,0.304,0.243,0,"endothelial"
"EIF3A",0,0.458217815669766,0.631,0.596,0,"endothelial"
"BTNL9",0,0.455906659631087,0.133,0.027,0,"endothelial"
"STXBP1",0,0.455339926605798,0.184,0.097,0,"endothelial"
"WNT2",0,0.452893347290973,0.105,0.005,0,"endothelial"
"ADAMTSL1",0,0.448236917830156,0.122,0.01,0,"endothelial"
"TPRG1L",0,0.445836325706894,0.371,0.332,0,"endothelial"
"PHF3",0,0.445682934714505,0.565,0.539,0,"endothelial"
"SEPTIN7",0,0.445632300256018,0.533,0.474,0,"endothelial"
"TES",0,0.442833458666393,0.176,0.057,0,"endothelial"
"CSF3",0,0.442504976449959,0.156,0.064,0,"endothelial"
"XIAPli1",0,0.441488800534863,0.322,0.276,0,"endothelial"
"PTPRK",0,0.439624336544237,0.132,0.019,0,"endothelial"
"PPP1CB",0,0.437883122166727,0.413,0.383,0,"endothelial"
"SPAG9",0,0.434961495173978,0.326,0.285,0,"endothelial"
"ACTN4",0,0.4339316664585,0.363,0.319,0,"endothelial"
"SH2B2",0,0.43195551232542,0.144,0.036,0,"endothelial"
"SBDS",0,0.430924596751104,0.646,0.592,0,"endothelial"
"CAPZA2li1",0,0.430296570401501,0.513,0.477,0,"endothelial"
"PHLDA2",0,0.426415548743012,0.12,0.023,0,"endothelial"
"PPP2R5E",0,0.425089166371847,0.363,0.333,0,"endothelial"
"VWA1",0,0.424270771036267,0.121,0.017,0,"endothelial"
"PIK3CA",0,0.423914918740137,0.299,0.252,0,"endothelial"
"GPRC5C",0,0.422564837978241,0.122,0.018,0,"endothelial"
"CLTA",0,0.422547439462559,0.543,0.504,0,"endothelial"
"PEAK1",0,0.420312207087919,0.163,0.069,0,"endothelial"
"WASF2",0,0.418584461314632,0.42,0.375,0,"endothelial"
"SCML4",0,0.418575540339861,0.187,0.063,0,"endothelial"
"GNB2",0,0.417316823147031,0.44,0.406,0,"endothelial"
"TEAD2",0,0.413357086371771,0.114,0.014,0,"endothelial"
"ZFPM2",0,0.412930606937155,0.131,0.024,0,"endothelial"
"EIF5li2",0,0.411642274358421,0.644,0.587,0,"endothelial"
"RIMKLB",0,0.410877643921891,0.122,0.018,0,"endothelial"
"SPTLC2",0,0.41063528787093,0.293,0.258,0,"endothelial"
"CDC37",0,0.409727065541638,0.399,0.366,0,"endothelial"
"RHEB",0,0.408909424923781,0.451,0.419,0,"endothelial"
"CHST1",0,0.408752202724888,0.129,0.036,0,"endothelial"
"MCF2L",0,0.404693805477126,0.107,0.013,0,"endothelial"
"TSHZ3",0,0.404082111198449,0.113,0.009,0,"endothelial"
"UBBliN",0,0.403973645976175,0.897,0.875,0,"endothelial"
"RAB7A",0,0.403308908845279,0.435,0.402,0,"endothelial"
"CARD10",0,0.403036575900967,0.111,0.009,0,"endothelial"
"SERPINE2",0,0.401907306693488,0.201,0.042,0,"endothelial"
"SHANK3liN",0,0.400770698115863,0.107,0.005,0,"endothelial"
"VSIR",0,0.398912915920784,0.319,0.156,0,"endothelial"
"EPHA4",0,0.398891545770497,0.101,0.005,0,"endothelial"
"AGRN",0,0.3959577677161,0.131,0.032,0,"endothelial"
"ANO6",0,0.394243504588814,0.315,0.286,0,"endothelial"
"EBF1",0,0.393583964824776,0.162,0.041,0,"endothelial"
"TM9SF2li1",0,0.393138535143247,0.468,0.447,0,"endothelial"
"PTPRM-AS-2",0,0.39198294819213,0.115,0.029,0,"endothelial"
"HSPA12B",0,0.391524583797172,0.108,0.009,0,"endothelial"
"ITGA8",0,0.3905226622067,0.101,0.009,0,"endothelial"
"MRC1",0,0.390263247977842,0.193,0.072,0,"endothelial"
"RAB3D",0,0.386317092919917,0.124,0.025,0,"endothelial"
"PDCD6IP",0,0.385202485480032,0.345,0.321,0,"endothelial"
"ADORA2Ali1",0,0.38454999327172,0.113,0.021,0,"endothelial"
"XG",0,0.38297129447476,0.124,0.025,0,"endothelial"
"TJP2",0,0.382842018852734,0.106,0.013,0,"endothelial"
"SOX7",0,0.377874086070876,0.1,0.006,0,"endothelial"
"KANK3",0,0.372821401151248,0.1,0.011,0,"endothelial"
"EVA1C",0,0.371627033831622,0.118,0.032,0,"endothelial"
"AZGP1",0,0.36911636818379,0.13,0.031,0,"endothelial"
"ABCC9",0,0.362118464617235,0.107,0.015,0,"endothelial"
"ANXA3",0,0.358394147920811,0.123,0.027,0,"endothelial"
"MN1",0,0.355039161424893,0.107,0.018,0,"endothelial"
"TARM1li1",0,0.351197042622755,0.125,0.029,0,"endothelial"
"CLEC2B",0,0.338327288576377,0.296,0.134,0,"endothelial"
"CHST7",0,0.335954398887269,0.101,0.016,0,"endothelial"
"CMTM5",0,0.331980100057053,0.107,0.015,0,"endothelial"
"PPIAli29",0,0.329347214767203,0.9,0.854,0,"endothelial"
"ANXA1li2",0,0.328810301715755,0.35,0.182,0,"endothelial"
"RHOA",0,0.321537999767403,0.8,0.757,0,"endothelial"
"ARli2",0,-0.25050418314399,0.016,0.111,0,"endothelial"
"TENM3",0,-0.250649781765817,0.014,0.116,0,"endothelial"
"GSTM1li1",0,-0.250814093871234,0.055,0.172,0,"endothelial"
"PAQR9",0,-0.251053056377906,0.014,0.107,0,"endothelial"
"CHN2",0,-0.251367777791757,0.034,0.151,0,"endothelial"
"GATA4",0,-0.251445920860539,0.026,0.136,0,"endothelial"
"PGM1li1",0,-0.251652095455241,0.053,0.184,0,"endothelial"
"HSD17B10",0,-0.253012070294191,0.154,0.313,0,"endothelial"
"RTL5",0,-0.25413343971215,0.024,0.137,0,"endothelial"
"COQ2",0,-0.254734512924174,0.092,0.235,0,"endothelial"
"POLR3Kli1",0,-0.255235029515765,0.158,0.322,0,"endothelial"
"ARHGAP24",0,-0.255699716700204,0.011,0.115,0,"endothelial"
"UQCRHli1",0,-0.25587254467572,0.211,0.388,0,"endothelial"
"NNT",0,-0.256067478219289,0.098,0.239,0,"endothelial"
"LINC-TCF3-1",0,-0.256079571172005,0.071,0.22,0,"endothelial"
"SIAH2",0,-0.258605869268484,0.079,0.212,0,"endothelial"
"MGAT5",0,-0.259280528364796,0.071,0.197,0,"endothelial"
"OXCT1",0,-0.259796140382042,0.1,0.242,0,"endothelial"
"TBRG1",0,-0.260020317438547,0.182,0.344,0,"endothelial"
"PDE7A",0,-0.260273349107655,0.016,0.113,0,"endothelial"
"RUVBL1",0,-0.260746359819519,0.132,0.289,0,"endothelial"
"PHB2",0,-0.261093906023379,0.212,0.379,0,"endothelial"
"FBXL6",0,-0.261408078588426,0.122,0.28,0,"endothelial"
"SMIM4",0,-0.262753576195316,0.075,0.224,0,"endothelial"
"CACNA1H",0,-0.263145839924698,0.019,0.126,0,"endothelial"
"VSTM4",0,-0.263313763862808,0.025,0.151,0,"endothelial"
"ACADSB",0,-0.263672979789211,0.053,0.191,0,"endothelial"
"LINC-ZBTB20-5",0,-0.265065009200218,0.036,0.157,0,"endothelial"
"FGF9",0,-0.265251642598278,0.012,0.1,0,"endothelial"
"COL5A1",0,-0.26555280229748,0.022,0.125,0,"endothelial"
